2.78231,0.0991,0.67222
2.78235,0.0997,0.67183
2.78238,0.09279,0.67143
2.78242,0.0891,0.67162
2.78246,0.08924,0.67151
2.78249,0.08135,0.6716
2.78253,0.07741,0.6714
2.78257,0.07248,0.67119
2.7826,0.0734,0.67104
2.78264,0.0713,0.67077
2.78267,0.07519,0.67074
2.78271,0.08225,0.67042
2.78275,0.0871,0.67061
2.78278,0.09445,0.67065
2.78282,0.09641,0.67079
2.78286,0.10689,0.67127
2.78289,0.11237,0.6716
2.78293,0.11953,0.67163
2.78297,0.11944,0.67163
2.783,0.12463,0.67185
2.78304,0.128,0.67161
2.78307,0.12724,0.67136
2.78311,0.1219,0.67156
2.78315,0.11487,0.67162
2.78318,0.11337,0.67154
2.78322,0.10044,0.67175
2.78326,0.09214,0.67171
2.78329,0.08896,0.67185
2.78333,0.08391,0.67192
2.78336,0.08447,0.67171
2.7834,0.08343,0.67166
2.78344,0.08568,0.67173
2.78347,0.08413,0.67144
2.78351,0.08574,0.6713
2.78355,0.08795,0.67136
2.78358,0.09092,0.67113
2.78362,0.09487,0.67144
2.78366,0.09317,0.67121
2.78369,0.10242,0.67131
2.78373,0.10727,0.67129
2.78376,0.1142,0.67135
2.7838,0.1194,0.67127
2.78384,0.12691,0.67101
2.78387,0.13789,0.67086
2.78391,0.14482,0.67065
